timestamp,target_x,target_y,target_z,actual_j1,target_j1,control_u_j1,actual_j2,target_j2,control_u_j2,actual_j3,target_j3,control_u_j3,actual_j4,target_j4,control_u_j4,actual_j5,target_j5,control_u_j5,actual_j6,target_j6,control_u_j6
139.16,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070384986279e-05,-0.04785216952656043,-2.033298490598636e-16,-4.6490703849862776e-05,0.1389357933616236,6.409090397393675e-12,-4.6490703870375136e-05,0.006103294735019125,3.953087147741469e-11,4.649070384986282e-05,-0.11867852780510428,3.345312559572162e-11,-4.649070384986304e-05,0.0282778605344057,1.2483428869538372e-16,4.649070384986299e-05,1.3468998426623247e-17,-5.559171935564948e-22
139.18,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070384986267e-05,-0.04785216952656043,-1.777876931067578e-16,-4.649070384986281e-05,0.1389357933616236,6.409726498467412e-12,-4.649070387037527e-05,0.006103294735019125,3.953525342121988e-11,4.649070384986257e-05,-0.11867852780510428,3.345690006415269e-11,-4.649070384986288e-05,0.0282778605344057,1.0979470049679027e-16,4.649070384986307e-05,1.3468998426623247e-17,-5.094377731779532e-22
139.2,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703849862634e-05,-0.04785216952656043,-1.777876931067578e-16,-4.649070384986279e-05,0.1389357933616236,6.409726498467412e-12,-4.6490703870375705e-05,0.006103294735019125,3.953525342121988e-11,4.649070384986307e-05,-0.11867852780510428,3.345690006415269e-11,-4.6490703849863366e-05,0.0282778605344057,1.0979470049679027e-16,4.649070384986346e-05,1.3468998426623247e-17,-5.094377731779532e-22
139.22,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703849862905e-05,-0.04785216952656043,-1.5576702580988494e-16,-4.649070384986304e-05,0.1389357933616236,6.410275204136289e-12,-4.649070387037552e-05,0.006103294735019125,3.95390331658896e-11,4.649070384986286e-05,-0.11867852780510428,3.346015579590977e-11,-4.649070384986312e-05,0.0282778605344057,9.679514710594553e-17,4.6490703849863305e-05,1.3468998426623247e-17,-5.335255714113144e-22
139.24,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.64907038498626e-05,-0.04785216952656043,-1.5576702580988494e-16,-4.649070384986269e-05,0.1389357933616236,6.410275204136289e-12,-4.649070387037493e-05,0.006103294735019125,3.95390331658896e-11,4.649070384986238e-05,-0.11867852780510428,3.346015579590977e-11,-4.6490703849862634e-05,0.0282778605344057,9.679514710594553e-17,4.649070384986272e-05,1.3468998426623247e-17,-5.335255714113144e-22
139.26,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703849862776e-05,-0.04785216952656043,-1.3603987978868791e-16,-4.649070384986279e-05,0.1389357933616236,6.4107669852879826e-12,-4.6490703870375386e-05,0.006103294735019125,3.954242078730417e-11,4.6490703849863034e-05,-0.11867852780510428,3.346307381054407e-11,-4.6490703849863264e-05,0.0282778605344057,8.514716014332122e-17,4.6490703849863244e-05,1.3468998426623247e-17,-5.682679785640372e-22
139.28,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703849863054e-05,-0.04785216952656043,-1.3603987978868791e-16,-4.6490703849863217e-05,0.1389357933616236,6.4107669852879826e-12,-4.6490703870376254e-05,0.006103294735019125,3.954242078730417e-11,4.649070384986352e-05,-0.11867852780510428,3.346307381054407e-11,-4.6490703849863806e-05,0.0282778605344057,8.514716014332122e-17,4.649070384986404e-05,1.3468998426623247e-17,-5.682679785640372e-22
139.3,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070384986288e-05,-0.04785216952656043,-1.1908988149224008e-16,-4.649070384986341e-05,0.1389357933616236,6.411190283640673e-12,-4.649070387037651e-05,0.006103294735019125,3.9545336747524836e-11,4.649070384986277e-05,-0.11867852780510428,3.346558554137547e-11,-4.649070384986327e-05,0.0282778605344057,7.508196379223608e-17,4.6490703849864084e-05,1.3468998426623247e-17,-6.359056613707848e-22
139.32,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703849862275e-05,-0.04785216952656043,-1.0391428847128202e-16,-4.649070384986292e-05,0.1389357933616236,6.4115691214643544e-12,-4.6490703870376274e-05,0.006103294735019125,3.954794647325172e-11,4.649070384986232e-05,-0.11867852780510428,3.346783348090325e-11,-4.6490703849862844e-05,0.0282778605344057,6.597433479989013e-17,4.649070384986379e-05,1.3468998426623247e-17,-8.884789677071133e-22
139.34,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703849861766e-05,-0.04785216952656043,-1.0391428847128202e-16,-4.649070384986221e-05,0.1389357933616236,6.4115691214643544e-12,-4.649070387037526e-05,0.006103294735019125,3.954794647325172e-11,4.6490703849861854e-05,-0.11867852780510428,3.346783348090325e-11,-4.6490703849862214e-05,0.0282778605344057,6.597433479989013e-17,4.649070384986288e-05,1.3468998426623247e-17,-8.884789677071133e-22
139.36,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070384986223e-05,-0.04785216952656043,-9.037779229468754e-17,-4.649070384986243e-05,0.1389357933616236,6.411906686457975e-12,-4.6490703870375034e-05,0.006103294735019125,3.955027189919581e-11,4.6490703849862254e-05,-0.11867852780510428,3.346983652257904e-11,-4.649070384986251e-05,0.0282778605344057,5.78303446984493e-17,4.6490703849862796e-05,1.3468998426623247e-17,-1.1768429921118245e-21
139.38,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070384986183e-05,-0.04785216952656043,-9.037779229468754e-17,-4.649070384986194e-05,0.1389357933616236,6.411906686457975e-12,-4.6490703870374336e-05,0.006103294735019125,3.955027189919581e-11,4.64907038498618e-05,-0.11867852780510428,3.346983652257904e-11,-4.6490703849862004e-05,0.0282778605344057,5.78303446984493e-17,4.649070384986214e-05,1.3468998426623247e-17,-1.1768429921118245e-21
139.4,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070384986149e-05,-0.04785216952656043,-7.879632947551891e-17,-4.649070384986162e-05,0.1389357933616236,6.412195199254107e-12,-4.649070387037424e-05,0.006103294735019125,3.955225949381449e-11,4.649070384986164e-05,-0.11867852780510428,3.34715486511279e-11,-4.64907038498618e-05,0.0282778605344057,5.087810962500453e-17,4.649070384986202e-05,1.3468998426623247e-17,-1.3940721439876576e-21
139.42,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703849862275e-05,-0.04785216952656043,-7.879632947551891e-17,-4.649070384986236e-05,0.1389357933616236,6.412195199254107e-12,-4.649070387037525e-05,0.006103294735019125,3.955225949381449e-11,4.649070384986276e-05,-0.11867852780510428,3.34715486511279e-11,-4.6490703849862925e-05,0.0282778605344057,5.087810962500453e-17,4.649070384986304e-05,1.3468998426623247e-17,-1.3940721439876576e-21
139.44,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070384986254e-05,-0.04785216952656043,-6.886813040910101e-17,-4.6490703849862674e-05,0.1389357933616236,6.412442966720674e-12,-4.6490703870375244e-05,0.006103294735019125,3.955396645180812e-11,4.649070384986261e-05,-0.11867852780510428,3.347301903670853e-11,-4.6490703849862884e-05,0.0282778605344057,4.493830254022673e-17,4.649070384986302e-05,1.3468998426623247e-17,-1.5449615394235474e-21
139.46,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703849862254e-05,-0.04785216952656043,-6.886813040910101e-17,-4.649070384986235e-05,0.1389357933616236,6.412442966720674e-12,-4.649070387037468e-05,0.006103294735019125,3.955396645180812e-11,4.649070384986221e-05,-0.11867852780510428,3.347301903670853e-11,-4.649070384986243e-05,0.0282778605344057,4.493830254022673e-17,4.6490703849862505e-05,1.3468998426623247e-17,-1.5449615394235474e-21
139.48,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070384986215e-05,-0.04785216952656043,-6.031665126130521e-17,-4.6490703849862275e-05,0.1389357933616236,6.412656662049769e-12,-4.649070387037464e-05,0.006103294735019125,3.9555438588669306e-11,4.649070384986205e-05,-0.11867852780510428,3.3474287271493054e-11,-4.6490703849862295e-05,0.0282778605344057,3.9789673920784015e-17,4.649070384986241e-05,1.3468998426623247e-17,-1.64570918582507e-21
139.5,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703849861936e-05,-0.04785216952656043,-5.266050626754794e-17,-4.649070384986212e-05,0.1389357933616236,6.412848156351679e-12,-4.649070387037472e-05,0.006103294735019125,3.9556757805030156e-11,4.649070384986197e-05,-0.11867852780510428,3.347542374362124e-11,-4.6490703849862146e-05,0.0282778605344057,3.518336322801855e-17,4.649070384986248e-05,1.3468998426623247e-17,-1.744112571588969e-21
139.52,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703849861685e-05,-0.04785216952656043,-5.266050626754794e-17,-4.649070384986186e-05,0.1389357933616236,6.412848156351679e-12,-4.6490703870374296e-05,0.006103294735019125,3.9556757805030156e-11,4.649070384986168e-05,-0.11867852780510428,3.347542374362124e-11,-4.649070384986184e-05,0.0282778605344057,3.518336322801855e-17,4.649070384986207e-05,1.3468998426623247e-17,-1.744112571588969e-21
139.54,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070384986148e-05,-0.04785216952656043,-4.605545913994295e-17,-4.649070384986165e-05,0.1389357933616236,6.413012952464212e-12,-4.6490703870374316e-05,0.006103294735019125,3.955789315978451e-11,4.649070384986169e-05,-0.11867852780510428,3.347640184590441e-11,-4.649070384986187e-05,0.0282778605344057,3.12068294371775e-17,4.649070384986209e-05,1.3468998426623247e-17,-1.8188575343631826e-21
139.56,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703849862166e-05,-0.04785216952656043,-4.605545913994295e-17,-4.6490703849862275e-05,0.1389357933616236,6.413012952464212e-12,-4.6490703870375115e-05,0.006103294735019125,3.955789315978451e-11,4.6490703849862613e-05,-0.11867852780510428,3.347640184590441e-11,-4.649070384986279e-05,0.0282778605344057,3.12068294371775e-17,4.649070384986291e-05,1.3468998426623247e-17,-1.8188575343631826e-21
139.58,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070384986276e-05,-0.04785216952656043,-4.031177449830528e-17,-4.649070384986284e-05,0.1389357933616236,6.413155349212842e-12,-4.649070387037559e-05,0.006103294735019125,3.9558874380888574e-11,4.649070384986311e-05,-0.11867852780510428,3.3477246885645115e-11,-4.649070384986333e-05,0.0282778605344057,2.7765096437951134e-17,4.649070384986342e-05,1.3468998426623247e-17,-1.844382867884633e-21
139.6,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070384986265e-05,-0.04785216952656043,-4.031177449830528e-17,-4.649070384986284e-05,0.1389357933616236,6.413155349212842e-12,-4.649070387037549e-05,0.006103294735019125,3.9558874380888574e-11,4.6490703849862695e-05,-0.11867852780510428,3.3477246885645115e-11,-4.649070384986297e-05,0.0282778605344057,2.7765096437951134e-17,4.649070384986324e-05,1.3468998426623247e-17,-1.844382867884633e-21
139.62,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070384986206e-05,-0.04785216952656043,-3.5343222129849913e-17,-4.64907038498626e-05,0.1389357933616236,6.413278852509853e-12,-4.6490703870375664e-05,0.006103294735019125,3.9559725367049435e-11,4.649070384986198e-05,-0.11867852780510428,3.347797982177239e-11,-4.649070384986244e-05,0.0282778605344057,2.472126563602695e-17,4.649070384986324e-05,1.3468998426623247e-17,-1.9682613839343324e-21
139.64,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070384986134e-05,-0.04785216952656043,-3.5343222129849913e-17,-4.649070384986198e-05,0.1389357933616236,6.413278852509853e-12,-4.649070387037498e-05,0.006103294735019125,3.9559725367049435e-11,4.649070384986114e-05,-0.11867852780510428,3.347797982177239e-11,-4.649070384986158e-05,0.0282778605344057,2.472126563602695e-17,4.6490703849862525e-05,1.3468998426623247e-17,-1.9682613839343324e-21
139.66,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070384986094e-05,-0.04785216952656043,-3.102208301865806e-17,-4.64907038498616e-05,0.1389357933616236,6.413386333069619e-12,-4.6490703870375034e-05,0.006103294735019125,3.956046569751273e-11,4.649070384986116e-05,-0.11867852780510428,3.347861758865681e-11,-4.649070384986156e-05,0.0282778605344057,2.201787431626321e-17,4.649070384986254e-05,1.3468998426623247e-17,-2.2615884777458707e-21
139.68,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703849860045e-05,-0.04785216952656043,-3.102208301865806e-17,-4.649070384986069e-05,0.1389357933616236,6.413386333069619e-12,-4.649070387037372e-05,0.006103294735019125,3.956046569751273e-11,4.649070384985999e-05,-0.11867852780510428,3.347861758865681e-11,-4.6490703849860296e-05,0.0282778605344057,2.201787431626321e-17,4.649070384986123e-05,1.3468998426623247e-17,-2.2615884777458707e-21
139.703,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.64907038498598e-05,-0.04785216952656043,-2.7228083003728657e-17,-4.649070384986045e-05,0.1389357933616236,6.413480107506921e-12,-4.649070387037379e-05,0.006103294735019125,3.956111167694441e-11,4.649070384986012e-05,-0.11867852780510428,3.347917426878355e-11,-4.649070384986041e-05,0.0282778605344057,1.9608012664663713e-17,4.649070384986133e-05,1.3468998426623247e-17,-2.655271290280019e-21
139.72,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070384985981e-05,-0.04785216952656043,-2.7228083003728657e-17,-4.649070384986044e-05,0.1389357933616236,6.413480107506921e-12,-4.649070387037344e-05,0.006103294735019125,3.956111167694441e-11,4.6490703849859815e-05,-0.11867852780510428,3.347917426878355e-11,-4.6490703849860066e-05,0.0282778605344057,1.9608012664663713e-17,4.649070384986098e-05,1.3468998426623247e-17,-2.655271290280019e-21
139.74,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.649070384985817e-05,-0.04785216952656043,-2.392587709423868e-17,-4.6490703849858805e-05,0.1389357933616236,6.413562114628225e-12,-4.6490703870371524e-05,0.006103294735019125,3.956167644356184e-11,4.6490703849857924e-05,-0.11867852780510428,3.3479661090439426e-11,-4.649070384985808e-05,0.0282778605344057,1.7421352100306568e-17,4.6490703849859056e-05,1.3468998426623247e-17,-3.1052771876893856e-21
139.76,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703849857084e-05,-0.04785216952656043,-2.392587709423868e-17,-4.6490703849857755e-05,0.1389357933616236,6.413562114628225e-12,-4.649070387037094e-05,0.006103294735019125,3.956167644356184e-11,4.649070384985749e-05,-0.11867852780510428,3.3479661090439426e-11,-4.649070384985745e-05,0.0282778605344057,1.7421352100306568e-17,4.649070384985844e-05,1.3468998426623247e-17,-3.1052771876893856e-21
139.78,"[0.06062, 0.0456, 0.41014]",0.0456,0.41014,4.6490703849856894e-05,-0.04785216952656043,-2.102757263407197e-17,-4.649070384985756e-05,0.1389357933616236,6.413633998120162e-12,-4.6490703870371084e-05,0.006103294735019125,3.956217142716888e-11,4.6490703849857585e-05,-0.11867852780510428,3.348008753909241e-11,-4.649070384985756e-05,0.0282778605344057,1.546793956332347e-17,4.649070384985861e-05,1.3468998426623247e-17,-3.585314382537108e-21
